time,DG-FOM,DG-POD ell=10,DG-POD ell=20,DG-POD ell=50,DG-POD ell=100,DG-POD ell=200
4.125000000000e-02,-1.250551763428e-02,-1.481176118733e-02,-1.368699975717e-02,-1.235329410000e-02,-1.194279735102e-02,-1.233345593512e-02
4.187500000000e-02,-1.547111687960e-02,-1.529565538325e-02,-1.429040466254e-02,-1.517020640923e-02,-1.546689888715e-02,-1.561965333369e-02
4.250000000000e-02,-1.837139203934e-02,-1.566263892751e-02,-1.526944902639e-02,-1.723377008383e-02,-1.813428119531e-02,-1.823981721306e-02
4.312500000000e-02,-1.647327352754e-02,-1.588472398766e-02,-1.631092409083e-02,-1.655893611568e-02,-1.704405063834e-02,-1.654217575679e-02
4.375000000000e-02,-1.427427655683e-02,-1.595361244632e-02,-1.705990966676e-02,-1.474487678354e-02,-1.446770469349e-02,-1.453152544732e-02
4.437500000000e-02,-1.435963447007e-02,-1.587668603132e-02,-1.729514463334e-02,-1.466969315514e-02,-1.426885543959e-02,-1.416901139260e-02
4.500000000000e-02,-1.662691354225e-02,-1.566988179876e-02,-1.701295377476e-02,-1.657828544061e-02,-1.648813507375e-02,-1.664854317664e-02
4.562500000000e-02,-1.805352519981e-02,-1.534935138232e-02,-1.637998460091e-02,-1.785287409503e-02,-1.786388833283e-02,-1.790998553656e-02
4.625000000000e-02,-1.598375780296e-02,-1.492401255872e-02,-1.559356392109e-02,-1.659680181153e-02,-1.659554670284e-02,-1.623401940987e-02
4.687500000000e-02,-1.457757406270e-02,-1.439081554459e-02,-1.474165641991e-02,-1.402845672714e-02,-1.444845819138e-02,-1.455167821017e-02
4.750000000000e-02,-1.386108091273e-02,-1.373383966432e-02,-1.375190046225e-02,-1.259081938269e-02,-1.363897706047e-02,-1.376822545184e-02
4.812500000000e-02,-1.347176193054e-02,-1.292738227182e-02,-1.246289001529e-02,-1.264848528772e-02,-1.342939812958e-02,-1.333226254669e-02
4.875000000000e-02,-1.168147294270e-02,-1.194223071979e-02,-1.077369069196e-02,-1.228263010914e-02,-1.190122621303e-02,-1.153713840485e-02
4.937500000000e-02,-9.138075069533e-03,-1.075355032948e-02,-8.774921566308e-03,-1.011917646001e-02,-9.378144095688e-03,-9.459883516615e-03
5.000000000000e-02,-7.286981983804e-03,-9.348453375446e-03,-6.768734940668e-03,-7.099634253745e-03,-7.041586976480e-03,-7.218990907851e-03
5.062500000000e-02,-4.636651897996e-03,-7.731417226937e-03,-5.145922162328e-03,-5.024648567153e-03,-4.596600979794e-03,-4.844838470390e-03
5.125000000000e-02,-2.966739478796e-03,-5.926261250952e-03,-4.173475822811e-03,-4.281502120084e-03,-2.533838023270e-03,-2.739592184808e-03
5.187500000000e-02,-2.937445892555e-03,-3.974234299097e-03,-3.807076865732e-03,-3.845915476979e-03,-2.706419419554e-03,-2.766708561636e-03
5.250000000000e-02,-3.616530244120e-03,-1.928699286866e-03,-3.643123073195e-03,-3.030838554980e-03,-3.975887327766e-03,-3.666197357604e-03
5.312500000000e-02,-2.631624813337e-03,1.522995381116e-04,-3.059466420724e-03,-2.155659330915e-03,-3.077130063180e-03,-2.638064983428e-03
5.375000000000e-02,-7.466122589132e-04,2.213830062838e-03,-1.494829390918e-03,-1.370437921820e-03,-8.820571293519e-04,-1.311807589276e-03
5.437500000000e-02,-2.790098038295e-04,4.210437616914e-03,1.263689331007e-03,2.325079869890e-04,-1.173699077036e-04,3.886363921395e-05
5.500000000000e-02,1.582669934689e-03,6.109701875822e-03,4.932367064759e-03,3.658570015331e-03,1.791989163485e-03,1.672607470011e-03
5.562500000000e-02,7.663624814951e-03,7.892348877447e-03,8.809085319060e-03,8.510851310415e-03,8.098657718276e-03,7.649834780903e-03
5.625000000000e-02,1.422676859844e-02,9.549172923039e-03,1.205565148354e-02,1.305976600959e-02,1.458266377812e-02,1.438453711565e-02
5.687500000000e-02,1.649603126006e-02,1.107583867699e-02,1.405765654009e-02,1.577185352629e-02,1.609411559171e-02,1.631897161700e-02
5.750000000000e-02,1.601824522893e-02,1.246716962968e-02,1.469085853660e-02,1.637282351689e-02,1.541563548994e-02,1.643205720470e-02
5.812500000000e-02,1.662409703008e-02,1.371265054521e-02,1.436346541908e-02,1.550824329005e-02,1.635472122503e-02,1.622974149145e-02
5.875000000000e-02,1.630500592657e-02,1.479454635674e-02,1.381088471577e-02,1.398983922358e-02,1.618492068200e-02,1.624242614212e-02
5.937500000000e-02,1.249593401557e-02,1.568934667891e-02,1.374066961844e-02,1.265401680529e-02,1.307089670267e-02,1.257598700680e-02
6.000000000000e-02,1.098690743475e-02,1.637235411543e-02,1.449950385399e-02,1.243114590174e-02,1.155559492256e-02,1.080114551721e-02
6.062500000000e-02,1.393223762873e-02,1.682436697483e-02,1.592323813403e-02,1.384239998420e-02,1.418976989364e-02,1.449581742267e-02
6.125000000000e-02,1.757217175249e-02,1.703878087713e-02,1.744015322027e-02,1.631893623227e-02,1.701918151373e-02,1.714678627588e-02
6.187500000000e-02,1.756187128542e-02,1.702721056111e-02,1.837230515482e-02,1.841625934708e-02,1.739205648884e-02,1.771770114143e-02
6.250000000000e-02,1.717093459982e-02,1.682197805187e-02,1.828298141096e-02,1.896421475884e-02,1.746688103057e-02,1.685569978984e-02
6.312500000000e-02,1.844644773870e-02,1.647447796403e-02,1.719824904031e-02,1.794369698731e-02,1.808288027476e-02,1.845041372024e-02
6.375000000000e-02,1.692559228252e-02,1.604936397084e-02,1.559638284417e-02,1.623223115853e-02,1.707430482920e-02,1.749560917833e-02
6.437500000000e-02,1.468780337406e-02,1.561548374047e-02,1.417621078572e-02,1.474913050467e-02,1.453908587901e-02,1.412333748990e-02
6.500000000000e-02,1.339072013586e-02,1.523528872035e-02,1.352425799555e-02,1.400916302094e-02,1.345253460949e-02,1.390472917740e-02
6.562500000000e-02,1.488468304097e-02,1.495486628577e-02,1.384660412462e-02,1.421913764169e-02,1.467852066941e-02,1.423090930944e-02
6.625000000000e-02,1.533650728360e-02,1.479667839897e-02,1.489325291049e-02,1.530563420016e-02,1.604313131346e-02,1.582289243151e-02
6.687500000000e-02,1.596513475368e-02,1.475654986214e-02,1.610243539593e-02,1.668636238386e-02,1.640633280573e-02,1.614083593280e-02
6.750000000000e-02,1.768834914619e-02,1.480554994798e-02,1.688247055946e-02,1.735300627519e-02,1.674485857880e-02,1.717898152496e-02
6.812500000000e-02,1.706659280425e-02,1.489635819061e-02,1.688544587736e-02,1.661671817735e-02,1.694912417247e-02,1.745041784100e-02
6.875000000000e-02,1.567069783635e-02,1.497274012437e-02,1.614013384178e-02,1.487653425228e-02,1.549266581718e-02,1.502644613774e-02
6.937500000000e-02,1.286254597504e-02,1.498010376066e-02,1.499086774411e-02,1.342244428535e-02,1.312799951394e-02,1.380199664254e-02
7.000000000000e-02,1.293238950184e-02,1.487491255047e-02,1.389054217681e-02,1.324309676397e-02,1.268070649434e-02,1.240934711532e-02
7.062500000000e-02,1.342927257300e-02,1.463103809774e-02,1.316594644848e-02,1.402882177993e-02,1.409676047712e-02,1.347751058748e-02
7.125000000000e-02,1.457499019472e-02,1.424187133111e-02,1.287761215150e-02,1.451453292119e-02,1.436062104763e-02,1.459070362301e-02
7.187500000000e-02,1.370077585780e-02,1.371800019633e-02,1.283599161300e-02,1.386004851399e-02,1.291762576570e-02,1.348560709850e-02
7.250000000000e-02,1.140677388081e-02,1.308127316182e-02,1.274690367994e-02,1.251126886871e-02,1.199461507671e-02,1.176172407330e-02
7.312500000000e-02,1.169634501848e-02,1.235686583015e-02,1.239127171206e-02,1.151406424555e-02,1.190475563379e-02,1.123928765728e-02
7.375000000000e-02,1.127777980137e-02,1.156537001302e-02,1.173321691197e-02,1.113129923366e-02,1.127177122282e-02,1.197563078026e-02
7.437500000000e-02,1.081208070748e-02,1.071684322802e-02,1.089990277864e-02,1.056873363424e-02,1.030904613154e-02,1.024524341956e-02
7.500000000000e-02,8.915911089342e-03,9.808219309849e-03,1.005594924185e-02,9.228559684821e-03,9.522690539938e-03,9.239721588691e-03
7.562500000000e-02,8.880416518668e-03,8.824622884431e-03,9.258480145129e-03,7.767759734541e-03,8.266277352278e-03,8.535423020001e-03
7.625000000000e-02,7.074752232635e-03,7.744161502521e-03,8.389670128303e-03,7.297768438588e-03,7.189342035570e-03,7.197846604474e-03
7.687500000000e-02,6.625030210514e-03,6.544922775907e-03,7.216003177312e-03,7.611938068405e-03,7.479975934996e-03,6.838738915039e-03
7.750000000000e-02,7.366048829004e-03,5.212381242833e-03,5.544892111280e-03,7.007412399210e-03,7.195892373402e-03,7.218689885557e-03
7.812500000000e-02,4.597528926545e-03,3.745342160988e-03,3.385511412415e-03,4.373008183949e-03,4.029283499319e-03,4.906113706481e-03
7.875000000000e-02,2.155099621021e-04,2.158929748505e-03,1.009789374446e-03,9.219538513627e-04,1.975279567888e-04,-4.833588041513e-04
7.937500000000e-02,-1.334571299845e-03,4.838676814203e-04,-1.139701563771e-03,-1.039230448073e-03,-1.082820914617e-03,-7.821808928254e-04
8.000000000000e-02,4.279236220357e-04,-1.237784146264e-03,-2.661969426152e-03,-1.027723580858e-03,-8.339737618504e-04,6.100206939693e-06
8.062500000000e-02,-2.257223196514e-03,-2.959405613021e-03,-3.422837787294e-03,-1.088152151117e-03,-1.544835732976e-03,-1.836407334125e-03
8.125000000000e-02,-3.838504690017e-03,-4.637467781528e-03,-3.667083787464e-03,-3.075227251600e-03,-3.379048147368e-03,-3.750718024903e-03
8.187500000000e-02,-5.399935829549e-03,-6.238223212161e-03,-3.941732341539e-03,-6.066044596036e-03,-5.611740659478e-03,-5.592608398807e-03
8.250000000000e-02,-7.202764417321e-03,-7.741852946443e-03,-4.850975157811e-03,-7.592485672439e-03,-7.483122887416e-03,-7.371583887306e-03
8.312500000000e-02,-8.752775252213e-03,-9.143130955243e-03,-6.755382030374e-03,-7.227896119321e-03,-7.808779209792e-03,-8.894680135061e-03
8.375000000000e-02,-7.422036368858e-03,-1.044853890850e-02,-9.566155362239e-03,-7.563390544510e-03,-7.594144411572e-03,-7.049961539572e-03
8.437500000000e-02,-9.587295717704e-03,-1.167064968319e-02,-1.274590410363e-02,-1.092224029213e-02,-1.013502763108e-02,-9.643290485872e-03
8.500000000000e-02,-1.602451651235e-02,-1.282127837130e-02,-1.552784105363e-02,-1.604155210015e-02,-1.535538888216e-02,-1.608355078607e-02
8.562500000000e-02,-1.762389625238e-02,-1.390520620599e-02,-1.725506187918e-02,-1.924546988938e-02,-1.870599593506e-02,-1.761635704905e-02
8.625000000000e-02,-1.792810658269e-02,-1.491613878411e-02,-1.767755080201e-02,-1.871298058635e-02,-1.793077064530e-02,-1.771577423412e-02
8.687500000000e-02,-1.658147302455e-02,-1.583599871457e-02,-1.706121258794e-02,-1.635287152403e-02,-1.586733999013e-02,-1.722482303057e-02
8.750000000000e-02,-1.668705552816e-02,-1.663781054568e-02,-1.605396951067e-02,-1.511334914508e-02,-1.546127038700e-02,-1.605787663526e-02
8.812500000000e-02,-1.514314056082e-02,-1.729151859427e-02,-1.537381073329e-02,-1.558602454621e-02,-1.641286290498e-02,-1.548993056641e-02
8.875000000000e-02,-1.705705914228e-02,-1.777131217294e-02,-1.547201116408e-02,-1.623893691887e-02,-1.701254638704e-02,-1.670703749783e-02
8.937500000000e-02,-1.656587647641e-02,-1.806260875641e-02,-1.633643852685e-02,-1.627032570765e-02,-1.659441743171e-02,-1.683270656038e-02
9.000000000000e-02,-1.554485812565e-02,-1.816687315297e-02,-1.752875380947e-02,-1.668048581793e-02,-1.629072715580e-02,-1.561449158857e-02
9.062500000000e-02,-1.826502373144e-02,-1.810293010398e-02,-1.843148882237e-02,-1.824003639027e-02,-1.752470725984e-02,-1.787517019693e-02
9.125000000000e-02,-1.954907473019e-02,-1.790424931835e-02,-1.857636002867e-02,-1.971550509114e-02,-1.926733892974e-02,-1.992501931446e-02
9.187500000000e-02,-1.911882982826e-02,-1.761265176244e-02,-1.788665509509e-02,-1.919516808598e-02,-1.886736926430e-02,-1.856129066276e-02
9.250000000000e-02,-1.518772128754e-02,-1.726977176967e-02,-1.671290632001e-02,-1.669889604502e-02,-1.631154453734e-02,-1.585717928938e-02
9.312500000000e-02,-1.512682641777e-02,-1.690819620686e-02,-1.564766059461e-02,-1.437885125927e-02,-1.444478211388e-02,-1.473768568383e-02
9.375000000000e-02,-1.410098191502e-02,-1.654434363782e-02,-1.521691980193e-02,-1.405671133907e-02,-1.466482377229e-02,-1.475533566601e-02
9.437500000000e-02,-1.623638035126e-02,-1.617480190404e-02,-1.560597321399e-02,-1.542052269367e-02,-1.584131266462e-02,-1.584785424075e-02
9.500000000000e-02,-1.744498135872e-02,-1.577708589236e-02,-1.655650493833e-02,-1.694924862862e-02,-1.700359406787e-02,-1.747946853783e-02
9.562500000000e-02,-1.794241603079e-02,-1.531478111594e-02,-1.748263749879e-02,-1.779442454056e-02,-1.796003435470e-02,-1.770156227210e-02
9.625000000000e-02,-1.830637263004e-02,-1.474603390274e-02,-1.774316492037e-02,-1.802788795404e-02,-1.817257101482e-02,-1.819963998996e-02
9.687500000000e-02,-1.682009516338e-02,-1.403357004110e-02,-1.693231297088e-02,-1.753274771826e-02,-1.714583996290e-02,-1.704337079763e-02
9.750000000000e-02,-1.547920450976e-02,-1.315405356884e-02,-1.504863813656e-02,-1.572277778199e-02,-1.503000136880e-02,-1.498040609194e-02
9.812500000000e-02,-1.156311878799e-02,-1.210472388996e-02,-1.246949545822e-02,-1.257998023565e-02,-1.225709885041e-02,-1.242634345845e-02
9.875000000000e-02,-9.512779366967e-03,-1.090584457023e-02,-9.758967767586e-03,-9.204032208579e-03,-9.448180220546e-03,-8.996937382887e-03
9.937500000000e-02,-6.985532501794e-03,-9.598423700823e-03,-7.417068489439e-03,-6.783758946234e-03,-7.191642690956e-03,-7.322156053460e-03
1.000000000000e-01,-5.825186416529e-03,-8.237709451846e-03,-5.697304800675e-03,-5.367200071613e-03,-5.458682160115e-03,-5.388448777719e-03
1.006250000000e-01,-3.393442411880e-03,-6.883884863035e-03,-4.571909253282e-03,-4.153217311911e-03,-4.026516578704e-03,-3.615563147892e-03
1.012500000000e-01,-2.936714085116e-03,-5.591972840196e-03,-3.838612959697e-03,-2.797751847271e-03,-2.986300108915e-03,-3.133100841602e-03
1.018750000000e-01,-2.947334552723e-03,-4.403085088905e-03,-3.287884730629e-03,-1.853894009157e-03,-2.205341512844e-03,-2.806921239591e-03
1.025000000000e-01,-1.360858002573e-03,-3.338786374752e-03,-2.825346120775e-03,-1.884381047297e-03,-1.662699932979e-03,-1.375727133955e-03
1.031250000000e-01,-1.805274943578e-03,-2.399590804458e-03,-2.481287361436e-03,-2.679587775496e-03,-2.186096817337e-03,-1.816088938743e-03
1.037500000000e-01,-4.347999718668e-03,-1.567643217426e-03,-2.313959174626e-03,-3.598578996092e-03,-3.849608656567e-03,-4.506709986465e-03
1.043750000000e-01,-4.855142936800e-03,-8.126960034652e-04,-2.281173255366e-03,-4.242463879776e-03,-4.901692820785e-03,-4.269762634400e-03
1.050000000000e-01,-4.139308914449e-03,-9.979069334683e-05,-2.175959410846e-03,-4.362089772027e-03,-4.446962240546e-03,-4.501298596731e-03
1.056250000000e-01,-4.651810639483e-03,6.032458090588e-04,-1.683923433239e-03,-3.402412417616e-03,-3.615016389053e-03,-4.734113749097e-03
1.062500000000e-01,-2.070020528862e-03,1.320217492715e-03,-5.441491288132e-04,-8.282491651927e-04,-2.234069483792e-03,-1.739332236666e-03
1.068750000000e-01,2.228580540093e-03,2.064040853325e-03,1.274051215141e-03,2.914378814673e-03,1.574025631356e-03,1.816982899084e-03
1.075000000000e-01,6.419518031317e-03,2.837608812537e-03,3.487841607598e-03,6.248511501035e-03,6.760309419560e-03,6.262189542207e-03
1.081250000000e-01,9.155848743340e-03,3.637467361045e-03,5.578370020264e-03,7.722894309199e-03,9.214204268603e-03,9.872111085063e-03
1.087500000000e-01,8.829970313902e-03,4.459018581741e-03,7.010995131600e-03,7.330051674097e-03,7.908943562306e-03,8.515024086067e-03
1.093750000000e-01,5.485150884731e-03,5.301592854980e-03,7.497050177898e-03,6.301837646575e-03,6.306230584213e-03,5.389247240874e-03
1.100000000000e-01,6.609968397436e-03,6.171797232528e-03,7.162138856257e-03,5.697396727171e-03,6.371927879639e-03,6.506291457672e-03
1.106250000000e-01,6.723281899726e-03,7.084026954267e-03,6.523493802228e-03,5.574718627983e-03,6.147028945872e-03,6.818574296770e-03
1.112500000000e-01,4.372745426843e-03,8.057800375301e-03,6.271858488815e-03,5.630552892118e-03,4.748767366189e-03,4.188906767938e-03
1.118750000000e-01,4.823728090383e-03,9.112448697839e-03,6.954810406342e-03,6.196033833513e-03,4.887673445215e-03,5.203717358057e-03
1.125000000000e-01,8.290648673515e-03,1.026044049750e-02,8.714794386190e-03,8.070768312791e-03,8.078188823338e-03,8.014081260832e-03
1.131250000000e-01,1.089377009896e-02,1.150105604043e-02,1.121452821796e-02,1.134009352859e-02,1.175454574082e-02,1.091031657276e-02
1.137500000000e-01,1.419060275680e-02,1.281613320031e-02,1.379253318112e-02,1.479817924103e-02,1.392872023403e-02,1.485694205489e-02
1.143750000000e-01,1.751071060350e-02,1.416917587052e-02,1.577666013265e-02,1.692750630889e-02,1.613801682028e-02,1.676277253610e-02
1.150000000000e-01,1.817036582255e-02,1.550834576533e-02,1.680229560857e-02,1.739035120502e-02,1.876371891335e-02,1.818331948067e-02
1.156250000000e-01,1.905843112086e-02,1.677293297143e-02,1.697704805412e-02,1.722586935755e-02,1.907462225967e-02,1.927337084391e-02
1.162500000000e-01,1.678837721617e-02,1.790204395000e-02,1.680911580456e-02,1.748801022940e-02,1.716859939810e-02,1.657120121128e-02
1.168750000000e-01,1.629443333695e-02,1.884366886414e-02,1.693485846566e-02,1.805324248661e-02,1.696477011042e-02,1.620441805605e-02
1.175000000000e-01,1.839093630142e-02,1.956213921798e-02,1.778240954999e-02,1.816813018402e-02,1.861928422889e-02,1.913897216141e-02
1.181250000000e-01,1.931724972676e-02,2.004230698506e-02,1.934073105689e-02,1.798695835496e-02,1.843988841159e-02,1.846289567056e-02
1.187500000000e-01,1.709292605482e-02,2.028949986257e-02,2.115047662691e-02,1.881457374610e-02,1.762797013544e-02,1.762266090338e-02
1.193750000000e-01,2.102752475249e-02,2.032526839002e-02,2.252126544753e-02,2.132349685456e-02,2.069623194682e-02,2.095994662027e-02
1.200000000000e-01,2.525977286132e-02,2.017991474801e-02,2.286629423519e-02,2.396168655380e-02,2.525388139164e-02,2.510850648011e-02
1.206250000000e-01,2.435160070922e-02,1.988354960167e-02,2.198720401885e-02,2.407504785389e-02,2.480761298292e-02,2.452367094596e-02
1.212500000000e-01,2.070978293522e-02,1.945778099878e-02,2.016861199133e-02,2.093518238898e-02,2.021095012547e-02,2.047945364130e-02
1.218750000000e-01,1.726904816168e-02,1.891000938189e-02,1.803830250821e-02,1.697272758240e-02,1.737484711097e-02,1.745981612149e-02
1.225000000000e-01,1.697427666308e-02,1.823171091404e-02,1.626593533844e-02,1.528327729203e-02,1.706865672251e-02,1.673368437355e-02
1.231250000000e-01,1.654057884182e-02,1.740117219337e-02,1.525103141681e-02,1.617500897953e-02,1.650348489261e-02,1.715933030995e-02
1.237500000000e-01,1.652331199611e-02,1.639010531812e-02,1.495169848074e-02,1.703612927293e-02,1.575659123287e-02,1.551391325338e-02
1.243750000000e-01,1.455042004493e-02,1.517266323338e-02,1.493093194583e-02,1.570602210931e-02,1.531367632012e-02,1.487479915644e-02
1.250000000000e-01,1.386144390039e-02,1.373480271559e-02,1.458742392164e-02,1.298966967819e-02,1.358165268868e-02,1.430678715963e-02
1.256250000000e-01,1.078353786396e-02,1.208183914372e-02,1.344930772275e-02,1.112647775084e-02,1.109658669917e-02,1.098492120320e-02
1.262500000000e-01,1.053437698815e-02,1.024242664303e-02,1.138584796381e-02,1.049593539104e-02,1.024229134268e-02,1.017428392048e-02
1.268750000000e-01,1.017316954993e-02,8.267987691443e-03,8.642412909286e-03,9.172065681918e-03,9.657607603159e-03,9.736569319262e-03
1.275000000000e-01,5.923011199228e-03,6.227623357306e-03,5.698562893229e-03,5.874593051058e-03,6.173154828156e-03,6.043749869411e-03
1.281250000000e-01,8.062250058640e-04,4.199525408668e-03,3.036801268892e-03,2.062688005096e-03,1.343610782942e-03,1.394005152698e-03
1.287500000000e-01,-9.805056274189e-04,2.260657158790e-03,9.456166809467e-04,1.336727714733e-04,-6.753302407594e-04,-1.050548615571e-03
1.293750000000e-01,4.997243027440e-04,4.768032574278e-04,-5.505085835734e-04,2.120820614317e-04,9.681286425808e-05,1.418310960568e-05
1.300000000000e-01,-4.030841435232e-04,-1.105059524926e-03,-1.618494082371e-03,2.345803677841e-05,1.294918923694e-04,1.129266183681e-04
1.306250000000e-01,-1.959006997807e-03,-2.460703453138e-03,-2.464408672872e-03,-1.980170881641e-03,-2.061539614283e-03,-2.430128004447e-03
1.312500000000e-01,-3.980041440131e-03,-3.588410937087e-03,-3.201498833623e-03,-4.575232332616e-03,-4.605985022243e-03,-4.145028483078e-03
1.318750000000e-01,-4.985155603204e-03,-4.505016132207e-03,-3.815619554368e-03,-5.507862991937e-03,-5.315349001316e-03,-4.810044311859e-03
1.325000000000e-01,-4.774628623907e-03,-5.239490465581e-03,-4.238592441784e-03,-4.459023509359e-03,-4.114926666750e-03,-4.237041838811e-03
1.331250000000e-01,-2.704366308727e-03,-5.825801821209e-03,-4.470005499855e-03,-3.235804736060e-03,-2.757122539709e-03,-2.983998971661e-03
1.337500000000e-01,-2.804883853112e-03,-6.296804357913e-03,-4.656102598584e-03,-3.306398702623e-03,-2.798789616348e-03,-3.129496659132e-03
1.343750000000e-01,-4.519347171719e-03,-6.680509858763e-03,-5.059792611313e-03,-4.316572899937e-03,-4.251005971688e-03,-4.043218976198e-03
1.350000000000e-01,-5.740015335525e-03,-6.999363459314e-03,-5.924148590706e-03,-5.328561701111e-03,-6.106563001756e-03,-6.168922950439e-03
1.356250000000e-01,-6.964214853548e-03,-7.272285352200e-03,-7.303236505503e-03,-6.451177284143e-03,-7.563611912408e-03,-7.113693102857e-03
1.362500000000e-01,-8.913496681772e-03,-7.518465068775e-03,-8.965729439305e-03,-8.326836685643e-03,-8.740820039492e-03,-7.959241435355e-03
1.368750000000e-01,-1.009901896577e-02,-7.761402323899e-03,-1.044697656446e-02,-1.051444079462e-02,-1.019344337265e-02,-1.091300366822e-02
1.375000000000e-01,-1.213162218797e-02,-8.031602878272e-03,-1.124697614403e-02,-1.153158371054e-02,-1.134265144832e-02,-1.175390048122e-02
1.381250000000e-01,-1.095625646865e-02,-8.366682136223e-03,-1.108659445700e-02,-1.070546709844e-02,-1.073973219507e-02,-1.102136613988e-02
1.387500000000e-01,-8.702004316192e-03,-8.808318367994e-03,-1.009036018389e-02,-9.168488044195e-03,-8.973512612604e-03,-8.980073053923e-03
1.393750000000e-01,-8.509040130329e-03,-9.396359728755e-03,-8.789137947627e-03,-8.557335939180e-03,-8.584677569113e-03,-8.319205199808e-03
1.400000000000e-01,-9.040958329990e-03,-1.016120791892e-02,-7.921319550997e-03,-9.262418974544e-03,-9.840943335458e-03,-9.336641051096e-03
1.406250000000e-01,-1.066201878044e-02,-1.111616783809e-02,-8.114711101464e-03,-1.051829332449e-02,-1.064857113101e-02,-1.029304695553e-02
1.412500000000e-01,-1.197914882082e-02,-1.225161787949e-02,-9.598728641445e-03,-1.180855215143e-02,-1.123648349837e-02,-1.235474705671e-02
1.418750000000e-01,-1.345257041035e-02,-1.353256715391e-02,-1.209012466229e-02,-1.335631364779e-02,-1.357541948301e-02,-1.287176400602e-02
1.425000000000e-01,-1.563366166420e-02,-1.490048190691e-02,-1.491496598985e-02,-1.522633888990e-02,-1.652927871561e-02,-1.625009406871e-02
1.431250000000e-01,-1.843446008416e-02,-1.627933919370e-02,-1.731365819697e-02,-1.677840171319e-02,-1.745039687271e-02,-1.796099659037e-02
1.437500000000e-01,-1.650706042693e-02,-1.758491785166e-02,-1.878303170947e-02,-1.747396108738e-02,-1.703582627126e-02,-1.647296732428e-02
1.443750000000e-01,-1.742414457510e-02,-1.873559052626e-02,-1.928821031635e-02,-1.773129795582e-02,-1.739372560134e-02,-1.803245501243e-02
1.450000000000e-01,-1.851688715486e-02,-1.966251649888e-02,-1.923981791957e-02,-1.839024174281e-02,-1.827971077132e-02,-1.773144415325e-02
1.456250000000e-01,-1.886373134802e-02,-2.031724504714e-02,-1.924865118943e-02,-1.955650793779e-02,-1.904881633422e-02,-1.925053731291e-02
1.462500000000e-01,-2.033396168763e-02,-2.067530317462e-02,-1.978176590914e-02,-2.059814779591e-02,-2.026254945607e-02,-2.062415515605e-02
1.468750000000e-01,-2.162694793473e-02,-2.073523217462e-02,-2.089415117022e-02,-2.124845201544e-02,-2.148512023110e-02,-2.069570900800e-02
1.475000000000e-01,-2.207739100334e-02,-2.051354894889e-02,-2.217283467033e-02,-2.198409032915e-02,-2.180221040067e-02,-2.320961998789e-02
1.481250000000e-01,-2.277291428861e-02,-2.003700493520e-02,-2.292383155421e-02,-2.294943266768e-02,-2.203207726370e-02,-2.245956920034e-02
1.487500000000e-01,-2.247678452060e-02,-1.933408862046e-02,-2.251044250280e-02,-2.306929818572e-02,-2.248231558660e-02,-2.180179586818e-02
1.493750000000e-01,-2.018210684988e-02,-1.842783341043e-02,-2.067547501748e-02,-2.096042911927e-02,-2.110374176359e-02,-2.136151139531e-02
1.500000000000e-01,-1.725752802310e-02,-1.733162515181e-02,-1.768795781746e-02,-1.669312673446e-02,-1.698369816681e-02,-1.613592422900e-02
1.506250000000e-01,-1.089238983148e-02,-1.604894080110e-02,-1.424213391101e-02,-1.207083835199e-02,-1.218638851835e-02,-1.112634861090e-02
1.512500000000e-01,-9.012542218713e-03,-1.457697267743e-02,-1.115837839664e-02,-8.964437272127e-03,-8.744144306103e-03,-9.722734999230e-03
1.518750000000e-01,-8.513820829054e-03,-1.291313275205e-02,-9.030881708712e-03,-7.762377455517e-03,-7.285009764705e-03,-7.789576103362e-03
1.525000000000e-01,-7.877086625797e-03,-1.106271530591e-02,-7.988773006244e-03,-7.680562114255e-03,-7.868630931884e-03,-7.892426641028e-03
1.531250000000e-01,-9.157758940544e-03,-9.045692617556e-03,-7.677098157695e-03,-8.091750103568e-03,-9.277703260420e-03,-9.662773526101e-03
1.537500000000e-01,-9.967802244215e-03,-6.900797753190e-03,-7.454414577954e-03,-8.864070742881e-03,-9.665806098611e-03,-8.861720720975e-03
1.543750000000e-01,-7.939621801787e-03,-4.685667270454e-03,-6.701069994874e-03,-9.448464199005e-03,-9.045585702494e-03,-9.077878106633e-03
1.550000000000e-01,-7.322852338054e-03,-2.472727384011e-03,-5.087083267657e-03,-8.471242682988e-03,-7.935477083182e-03,-7.140380855008e-03
1.556250000000e-01,-5.205443120955e-03,-3.414943166057e-04,-2.680223432164e-03,-4.937895265903e-03,-4.848241819721e-03,-4.867593768649e-03
1.562500000000e-01,4.967363532143e-04,1.631209177418e-03,1.372100570812e-04,2.792027201874e-04,6.606762865220e-04,-6.023590269383e-04
1.568750000000e-01,4.833446206373e-03,3.381137737574e-03,2.878387721228e-03,4.792710959295e-03,5.340376145115e-03,6.314352443135e-03
1.575000000000e-01,6.557678724248e-03,4.864602671342e-03,5.169547205496e-03,6.895608469432e-03,6.830915649305e-03,6.150862555015e-03
1.581250000000e-01,6.656523273398e-03,6.062979596579e-03,6.867643732325e-03,7.185873322229e-03,7.214471481715e-03,6.322441880072e-03
1.587500000000e-01,8.686567524021e-03,6.982966809614e-03,8.037025759701e-03,7.656625173473e-03,8.832545140168e-03,9.303575556385e-03
1.593750000000e-01,1.140236799038e-02,7.652766673974e-03,8.825585425802e-03,9.251132689938e-03,1.062246949923e-02,1.075701581407e-02
